customer_id,customer_type,full_name_en,full_name_ar,id_number,id_type,date_of_birth,nationality,address_line1,address_line2,city,emirate,country,postal_code,phone_primary,phone_secondary,email_primary,email_secondary,address_known,last_contact_date,last_contact_method,kyc_status,kyc_expiry_date,risk_rating,account_id,account_type,account_subtype,account_name,currency,account_status,dormancy_status,opening_date,closing_date,last_transaction_date,last_system_transaction_date,balance_current,balance_available,balance_minimum,interest_rate,interest_accrued,is_joint_account,joint_account_holders,has_outstanding_facilities,maturity_date,auto_renewal,last_statement_date,statement_frequency,tracking_id,dormancy_trigger_date,dormancy_period_start,dormancy_period_months,dormancy_classification_date,transfer_eligibility_date,current_stage,contact_attempts_made,last_contact_attempt_date,waiting_period_start,waiting_period_end,transferred_to_ledger_date,transferred_to_cb_date,cb_transfer_amount,cb_transfer_reference,exclusion_reason,created_date,updated_date,updated_by
CUS704277,INDIVIDUAL,Mariam Al-Dhaheri,Mariam Al-Dhaheri,78420031191837,EMIRATES_ID,1990-11-13,JORDAN,"Building 56, Street 20",Area 17,Dubai,SHARJAH,UAE,80769,+97159477665,,mariam.al-dhaheri@yahoo.com,,NO,,,EXPIRED,2026-10-17,LOW,ACC7401281,CURRENT,INDIVIDUAL,CURRENT - Mariam Al-Dhaheri,USD,ACTIVE,ACTIVE,2022-07-27,,2024-04-22,2024-05-05,83596.08,71721.80905760496,500,0.0,0.0,NO,,NO,,,2024-03-18,QUARTERLY,TRK699198,,,,,,ACTIVE,0,,,,,,,,,2022-07-27 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS881519,INDIVIDUAL,Fatima Al-Kaabi,Fatima Al-Kaabi,78419954323709,EMIRATES_ID,1985-07-21,PHILIPPINES,"Building 586, Street 13",Area 18,Abu Dhabi,ABU_DHABI,UAE,19390,+97154467052,+97155425946,fatima.al-kaabi@gmail.com,,NO,,,EXPIRED,2025-06-07,MEDIUM,ACC1827302,INVESTMENT,SECURITIES,INVESTMENT - Fatima Al-Kaabi,EUR,ACTIVE,ACTIVE,2022-06-16,,2024-04-22,2024-05-11,154878.11,144204.2160106299,0,3.58,2597.34,NO,,NO,,,2024-02-13,MONTHLY,TRK561859,,,,,,ACTIVE,0,,,,,,,,,2022-06-16 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS147057,INDIVIDUAL,Mariam Al-Zaabi,Mariam Al-Zaabi,78419993477610,EMIRATES_ID,1997-05-01,JORDAN,"Building 352, Street 45",Area 4,Sharjah,AJMAN,UAE,71759,+97150381650,,mariam.al-zaabi@yahoo.com,,NO,,,PENDING,2025-10-24,LOW,ACC4917305,SAVINGS,JOINT,SAVINGS - Mariam Al-Zaabi,AED,ACTIVE,ACTIVE,2023-04-23,,2024-10-18,2024-10-30,22918.16,21006.808114389147,500,3.15,269.04,YES,,YES,,,2024-07-30,ANNUAL,TRK747983,,,,,,ACTIVE,0,,,,,,,,,2023-04-23 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS384459,CORPORATE,Ahmed Al-Mansouri,Ahmed Al-Mansouri,78419831320081,EMIRATES_ID,1979-11-13,PAKISTAN,"Building 237, Street 25",Area 17,Dubai,SHARJAH,UAE,73525,+97158918107,,ahmed.al-mansouri@yahoo.com,,NO,,,PENDING,2026-01-02,LOW,ACC1890622,INVESTMENT,PORTFOLIO,INVESTMENT - Ahmed Al-Mansouri,SAR,ACTIVE,ACTIVE,2016-07-08,,2023-12-28,2024-01-06,54626.42,47345.47899211746,0,2.07,889.33,NO,,NO,,,2023-10-19,QUARTERLY,TRK347678,,,,,,ACTIVE,0,,,,,,,,,2016-07-08 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS625600,INDIVIDUAL,Ali Al-Kaabi,Ali Al-Kaabi,78419846734220,EMIRATES_ID,1998-07-22,JORDAN,"Building 141, Street 6",Area 13,Abu Dhabi,AJMAN,UAE,41504,+97159611642,,ali.al-kaabi@outlook.com,ali.al-kaabi@outlook.com,NO,,,PENDING,2024-04-21,LOW,ACC5628469,CURRENT,JOINT,CURRENT - Ali Al-Kaabi,SAR,ACTIVE,ACTIVE,2020-10-11,,2024-11-15,2024-12-02,188855.27,176921.45397874355,500,0.0,0.0,YES,2.0,YES,,,2024-09-19,MONTHLY,TRK788108,,,,,,ACTIVE,0,,,,,,,,,2020-10-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS692282,CORPORATE,Hassan Al-Shamsi,Hassan Al-Shamsi,78419936089336,EMIRATES_ID,1984-12-27,SYRIA,"Building 916, Street 41",Area 9,Abu Dhabi,UMM_AL_QUWAIN,UAE,34632,+97151791327,,hassan.al-shamsi@gmail.com,hassan.al-shamsi@outlook.com,YES,,,PENDING,2024-04-22,LOW,ACC3651604,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Hassan Al-Shamsi,EUR,ACTIVE,ACTIVE,2022-04-15,,2024-10-01,2024-10-03,96146.93,90150.0783866613,0,2.41,2893.35,NO,,NO,2023-06-14,NO,2024-08-21,QUARTERLY,TRK615318,,,,,,ACTIVE,0,,,,,,,,,2022-04-15 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS596864,INDIVIDUAL,Aisha Al-Mansouri,Aisha Al-Mansouri,78420034402982,EMIRATES_ID,1994-04-03,PAKISTAN,"Building 182, Street 29",Area 20,Ajman,RAS_AL_KHAIMAH,UAE,52584,+97157676330,+97157173194,aisha.al-mansouri@hotmail.com,aisha.al-mansouri@hotmail.com,NO,,,EXPIRED,2026-12-19,HIGH,ACC3307080,SAVINGS,INDIVIDUAL,SAVINGS - Aisha Al-Mansouri,SAR,ACTIVE,ACTIVE,2019-04-16,,2024-11-23,2024-12-09,185124.3,171846.9565564701,500,3.32,2136.42,YES,,YES,,,2024-08-29,MONTHLY,TRK643899,,,,,,ACTIVE,0,,,,,,,,,2019-04-16 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS663996,CORPORATE,Omar Al-Shamsi,Omar Al-Shamsi,78419947678001,EMIRATES_ID,1998-05-25,JORDAN,"Building 848, Street 19",Area 15,Abu Dhabi,AJMAN,UAE,48590,+97150915141,+97152386384,omar.al-shamsi@hotmail.com,omar.al-shamsi@hotmail.com,YES,,,PENDING,2026-02-06,HIGH,ACC7637254,CURRENT,JOINT,CURRENT - Omar Al-Shamsi,SAR,ACTIVE,ACTIVE,2021-10-16,,2024-01-13,2024-01-17,192537.17,169165.72657795274,500,0.0,0.0,NO,,YES,,,2023-11-15,ANNUAL,TRK847251,,,,,,ACTIVE,0,,,,,,,,,2021-10-16 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS311741,INDIVIDUAL,Mariam Al-Mazrouei,Mariam Al-Mazrouei,78419822915369,EMIRATES_ID,1992-08-21,SYRIA,"Building 372, Street 6",Area 17,Ajman,RAS_AL_KHAIMAH,UAE,77065,+97152682671,,mariam.al-mazrouei@hotmail.com,,YES,,,EXPIRED,2026-11-28,LOW,ACC8628318,CURRENT,CORPORATE,CURRENT - Mariam Al-Mazrouei,USD,ACTIVE,ACTIVE,2015-11-12,,2023-12-02,2023-12-29,159399.0,132129.25415892332,500,0.0,0.0,YES,,NO,,,2023-09-17,QUARTERLY,TRK402808,,,,,,ACTIVE,0,,,,,,,,,2015-11-12 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS756883,CORPORATE,Aisha Al-Mansouri,Aisha Al-Mansouri,78419971096478,EMIRATES_ID,1989-08-08,PHILIPPINES,"Building 223, Street 38",Area 16,Ajman,AJMAN,UAE,67917,+97151332193,+97150110277,aisha.al-mansouri@yahoo.com,aisha.al-mansouri@outlook.com,YES,,,COMPLIANT,2024-03-02,HIGH,ACC4031576,CURRENT,INDIVIDUAL,CURRENT - Aisha Al-Mansouri,EUR,ACTIVE,ACTIVE,2018-05-04,,2024-07-24,2024-07-25,2935.45,2433.7078660162138,500,0.0,0.0,YES,,NO,,,2024-06-03,MONTHLY,TRK151413,,,,,,ACTIVE,0,,,,,,,,,2018-05-04 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS214176,INDIVIDUAL,Ali Al-Shamsi,Ali Al-Shamsi,78419947042962,EMIRATES_ID,1999-01-03,SYRIA,"Building 787, Street 20",Area 11,Sharjah,AJMAN,UAE,18869,+97157169304,+97151089275,ali.al-shamsi@outlook.com,,YES,,,PENDING,2025-06-17,MEDIUM,ACC7995376,SAVINGS,INDIVIDUAL,SAVINGS - Ali Al-Shamsi,SAR,ACTIVE,ACTIVE,2017-07-02,,2023-12-12,2023-12-18,140119.44,131595.3999006974,500,2.95,2013.81,YES,,NO,,,2023-10-16,ANNUAL,TRK988980,,,,,,ACTIVE,0,,,,,,,,,2017-07-02 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS431862,INDIVIDUAL,Noor Al-Shamsi,Noor Al-Shamsi,78420025873580,EMIRATES_ID,1976-01-04,PAKISTAN,"Building 25, Street 30",Area 4,Abu Dhabi,UMM_AL_QUWAIN,UAE,90649,+97156956372,,noor.al-shamsi@outlook.com,,YES,,,COMPLIANT,2026-04-23,MEDIUM,ACC5356372,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Noor Al-Shamsi,EUR,ACTIVE,ACTIVE,2018-05-04,,2024-03-09,2024-04-03,365946.45,297722.0333176011,0,1.7,11710.19,YES,,NO,2022-02-05,YES,2024-01-18,QUARTERLY,TRK859584,,,,,,ACTIVE,0,,,,,,,,,2018-05-04 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS696557,INDIVIDUAL,Mariam Al-Suwaidi,Mariam Al-Suwaidi,78420003277572,EMIRATES_ID,1985-03-21,INDIA,"Building 472, Street 35",Area 11,Ajman,UMM_AL_QUWAIN,UAE,64257,+97150939897,+97155022154,mariam.al-suwaidi@outlook.com,,YES,,,COMPLIANT,2026-11-11,MEDIUM,ACC1488508,SAVINGS,INDIVIDUAL,SAVINGS - Mariam Al-Suwaidi,AED,ACTIVE,ACTIVE,2018-08-07,,2023-12-22,2023-12-26,96082.1,82255.11770382506,500,0.62,4741.15,YES,,NO,,,2023-11-11,ANNUAL,TRK222520,,,,,,ACTIVE,0,,,,,,,,,2018-08-07 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS920347,INDIVIDUAL,Ali Al-Kaabi,Ali Al-Kaabi,78419966072059,EMIRATES_ID,1975-02-12,UAE,"Building 804, Street 3",Area 7,Dubai,AJMAN,UAE,76321,+97150418336,+97158389519,ali.al-kaabi@yahoo.com,,NO,,,PENDING,2026-05-25,MEDIUM,ACC6172103,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Ali Al-Kaabi,USD,ACTIVE,ACTIVE,2019-10-02,,2024-03-21,2024-04-14,439139.12,427879.5038564653,0,3.79,20868.31,YES,,YES,2023-04-14,NO,2024-01-22,QUARTERLY,TRK848344,,,,,,ACTIVE,0,,,,,,,,,2019-10-02 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS647718,CORPORATE,Ahmed Al-Mazrouei,Ahmed Al-Mazrouei,78419812729778,EMIRATES_ID,1986-11-24,JORDAN,"Building 320, Street 2",Area 19,Sharjah,RAS_AL_KHAIMAH,UAE,37504,+97155383479,,ahmed.al-mazrouei@outlook.com,,NO,,,EXPIRED,2026-02-09,LOW,ACC2943405,CURRENT,CORPORATE,CURRENT - Ahmed Al-Mazrouei,USD,ACTIVE,ACTIVE,2020-03-07,,2024-01-31,2024-02-08,174439.08,143544.53716167426,500,0.0,0.0,YES,,NO,,,2023-11-27,QUARTERLY,TRK384218,,,,,,ACTIVE,0,,,,,,,,,2020-03-07 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS248433,INDIVIDUAL,Fatima Al-Dhaheri,Fatima Al-Dhaheri,78419808897632,EMIRATES_ID,1998-11-02,PHILIPPINES,"Building 109, Street 25",Area 2,Dubai,AJMAN,UAE,61369,+97153002836,+97159944799,fatima.al-dhaheri@hotmail.com,,NO,,,EXPIRED,2024-12-25,HIGH,ACC5752443,SAVINGS,INDIVIDUAL,SAVINGS - Fatima Al-Dhaheri,SAR,ACTIVE,ACTIVE,2023-05-09,,2024-06-10,2024-06-12,108345.13,107774.84216628344,500,3.52,3101.68,YES,,NO,,,2024-05-05,QUARTERLY,TRK425469,,,,,,ACTIVE,0,,,,,,,,,2023-05-09 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS817727,CORPORATE,Aisha Al-Zaabi,Aisha Al-Zaabi,78419856541983,EMIRATES_ID,1995-06-15,JORDAN,"Building 500, Street 2",Area 3,Ajman,DUBAI,UAE,56064,+97158030449,,aisha.al-zaabi@yahoo.com,,NO,,,PENDING,2026-03-17,LOW,ACC8808058,INVESTMENT,MUTUAL_FUND,INVESTMENT - Aisha Al-Zaabi,GBP,ACTIVE,ACTIVE,2019-11-05,,2024-01-20,2024-02-15,51981.53,49011.02557134681,0,0.93,1676.2,YES,,NO,,,2023-11-26,ANNUAL,TRK533525,,,,,,ACTIVE,0,,,,,,,,,2019-11-05 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS350164,CORPORATE,Omar Al-Mansouri,Omar Al-Mansouri,78420058304023,EMIRATES_ID,1988-06-18,INDIA,"Building 711, Street 16",Area 6,Dubai,RAS_AL_KHAIMAH,UAE,85260,+97158164301,,omar.al-mansouri@hotmail.com,,YES,,,EXPIRED,2024-05-13,LOW,ACC5088457,SAVINGS,MINOR,SAVINGS - Omar Al-Mansouri,SAR,ACTIVE,ACTIVE,2017-04-17,,2024-08-16,2024-08-19,162876.18,152631.55109419717,500,2.89,6970.23,NO,,YES,,,2024-07-12,MONTHLY,TRK956721,,,,,,ACTIVE,0,,,,,,,,,2017-04-17 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS245664,CORPORATE,Mohammed Al-Kaabi,Mohammed Al-Kaabi,78419864450430,EMIRATES_ID,1991-06-10,PHILIPPINES,"Building 584, Street 44",Area 10,Ajman,RAS_AL_KHAIMAH,UAE,55123,+97151497994,+97158563491,mohammed.al-kaabi@hotmail.com,mohammed.al-kaabi@outlook.com,YES,,,EXPIRED,2026-01-01,HIGH,ACC1003092,SAVINGS,JOINT,SAVINGS - Mohammed Al-Kaabi,SAR,ACTIVE,ACTIVE,2017-06-09,,2024-07-04,2024-07-30,78301.54,77967.91639632768,500,0.94,1666.91,YES,,NO,,,2024-04-25,QUARTERLY,TRK846348,,,,,,ACTIVE,0,,,,,,,,,2017-06-09 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS501384,CORPORATE,Hassan Al-Zaabi,Hassan Al-Zaabi,78419918000050,EMIRATES_ID,1974-05-28,SYRIA,"Building 687, Street 9",Area 5,Dubai,DUBAI,UAE,94985,+97150263533,,hassan.al-zaabi@hotmail.com,,YES,,,COMPLIANT,2024-11-26,MEDIUM,ACC7812097,INVESTMENT,SECURITIES,INVESTMENT - Hassan Al-Zaabi,GBP,ACTIVE,ACTIVE,2021-10-23,,2024-09-03,2024-10-01,95236.85,91216.49160559029,0,2.92,2574.08,YES,,NO,,,2024-06-30,QUARTERLY,TRK503402,,,,,,ACTIVE,0,,,,,,,,,2021-10-23 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS472566,CORPORATE,Noor Al-Mansouri,Noor Al-Mansouri,78419937156735,EMIRATES_ID,1971-01-19,PHILIPPINES,"Building 495, Street 46",Area 12,Dubai,FUJAIRAH,UAE,73115,+97151343236,,noor.al-mansouri@outlook.com,,YES,,,PENDING,2026-02-08,MEDIUM,ACC4787304,SAVINGS,MINOR,SAVINGS - Noor Al-Mansouri,AED,ACTIVE,ACTIVE,2021-04-07,,2024-03-20,2024-04-10,169437.38,157023.97950920695,500,3.69,3812.34,YES,3.0,YES,,,2024-01-20,QUARTERLY,TRK637566,,,,,,ACTIVE,0,,,,,,,,,2021-04-07 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS592025,CORPORATE,Ali Al-Dhaheri,Ali Al-Dhaheri,78420035369510,EMIRATES_ID,1971-11-16,EGYPT,"Building 593, Street 11",Area 19,Dubai,RAS_AL_KHAIMAH,UAE,48240,+97150457985,,ali.al-dhaheri@gmail.com,,YES,,,EXPIRED,2025-03-20,MEDIUM,ACC6561881,INVESTMENT,SECURITIES,INVESTMENT - Ali Al-Dhaheri,EUR,ACTIVE,ACTIVE,2017-03-21,,2024-11-12,2024-12-09,139162.71,118481.8988854636,0,3.47,4752.8,YES,,NO,,,2024-08-23,MONTHLY,TRK373943,,,,,,ACTIVE,0,,,,,,,,,2017-03-21 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS920539,INDIVIDUAL,Hassan Al-Suwaidi,Hassan Al-Suwaidi,78419957928115,EMIRATES_ID,1994-07-08,UAE,"Building 677, Street 29",Area 6,Abu Dhabi,FUJAIRAH,UAE,55229,+97150911435,+97151946062,hassan.al-suwaidi@gmail.com,,NO,,,EXPIRED,2025-08-24,HIGH,ACC4962709,INVESTMENT,MUTUAL_FUND,INVESTMENT - Hassan Al-Suwaidi,USD,ACTIVE,ACTIVE,2022-04-17,,2024-06-08,2024-06-20,196822.3,184363.8404240144,0,2.06,4035.84,NO,,NO,,,2024-04-15,ANNUAL,TRK431023,,,,,,ACTIVE,0,,,,,,,,,2022-04-17 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS656011,CORPORATE,Mariam Al-Suwaidi,Mariam Al-Suwaidi,78419885480989,EMIRATES_ID,1995-02-09,PAKISTAN,"Building 671, Street 38",Area 13,Ajman,UMM_AL_QUWAIN,UAE,98511,+97154056679,+97159877154,mariam.al-suwaidi@yahoo.com,,YES,,,EXPIRED,2026-01-22,LOW,ACC1688161,CURRENT,JOINT,CURRENT - Mariam Al-Suwaidi,AED,ACTIVE,ACTIVE,2020-11-11,,2024-01-23,2024-01-23,183649.38,162024.6202028757,500,0.0,0.0,YES,,NO,,,2023-12-10,ANNUAL,TRK397058,,,,,,ACTIVE,0,,,,,,,,,2020-11-11 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS364132,INDIVIDUAL,Noor Al-Mansouri,Noor Al-Mansouri,78420023012881,EMIRATES_ID,1972-10-05,UAE,"Building 385, Street 43",Area 19,Abu Dhabi,DUBAI,UAE,34151,+97154250268,,noor.al-mansouri@gmail.com,,NO,,,EXPIRED,2026-11-25,MEDIUM,ACC4239337,CURRENT,INDIVIDUAL,CURRENT - Noor Al-Mansouri,EUR,ACTIVE,ACTIVE,2021-06-27,,2024-01-31,2024-02-05,131492.8,125726.34889960359,500,0.0,0.0,NO,,NO,,,2023-12-08,QUARTERLY,TRK162976,,,,,,ACTIVE,0,,,,,,,,,2021-06-27 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS370782,CORPORATE,Fatima Al-Kaabi,Fatima Al-Kaabi,78419833413781,EMIRATES_ID,1987-07-07,EGYPT,"Building 629, Street 42",Area 4,Ajman,RAS_AL_KHAIMAH,UAE,43947,+97151732870,,fatima.al-kaabi@gmail.com,,NO,,,EXPIRED,2024-08-05,HIGH,ACC5440339,SAVINGS,MINOR,SAVINGS - Fatima Al-Kaabi,AED,ACTIVE,ACTIVE,2016-09-06,,2024-01-23,2024-02-21,78830.57,63660.97689913503,500,2.06,1266.36,NO,3.0,YES,,,2023-11-22,ANNUAL,TRK908442,,,,,,ACTIVE,0,,,,,,,,,2016-09-06 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS614514,CORPORATE,Fatima Al-Shamsi,Fatima Al-Shamsi,78419839980912,EMIRATES_ID,1999-06-11,EGYPT,"Building 699, Street 20",Area 13,Dubai,RAS_AL_KHAIMAH,UAE,94813,+97151521139,,fatima.al-shamsi@outlook.com,,NO,,,EXPIRED,2026-04-06,HIGH,ACC9021848,INVESTMENT,SECURITIES,INVESTMENT - Fatima Al-Shamsi,AED,ACTIVE,ACTIVE,2016-03-10,,2024-11-29,2024-12-29,77192.56,67684.9635089941,0,1.26,2920.6,YES,,NO,,,2024-09-29,MONTHLY,TRK763529,,,,,,ACTIVE,0,,,,,,,,,2016-03-10 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS559259,INDIVIDUAL,Aisha Al-Mansouri,Aisha Al-Mansouri,78420056162867,EMIRATES_ID,1985-09-27,SYRIA,"Building 832, Street 29",Area 1,Dubai,SHARJAH,UAE,17347,+97155665977,+97150718308,aisha.al-mansouri@hotmail.com,,NO,,,PENDING,2026-03-24,HIGH,ACC4178686,SAVINGS,INDIVIDUAL,SAVINGS - Aisha Al-Mansouri,USD,ACTIVE,ACTIVE,2019-07-24,,2024-02-01,2024-03-01,48077.78,39154.865889986126,500,3.44,1420.98,YES,,YES,,,2023-12-18,ANNUAL,TRK780301,,,,,,ACTIVE,0,,,,,,,,,2019-07-24 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS236878,INDIVIDUAL,Ahmed Al-Dhaheri,Ahmed Al-Dhaheri,78419832915617,EMIRATES_ID,1985-10-26,JORDAN,"Building 631, Street 15",Area 3,Abu Dhabi,AJMAN,UAE,54216,+97156744585,,ahmed.al-dhaheri@yahoo.com,,YES,,,COMPLIANT,2026-03-11,LOW,ACC1241008,SAVINGS,JOINT,SAVINGS - Ahmed Al-Dhaheri,AED,ACTIVE,ACTIVE,2022-01-02,,2024-10-12,2024-10-20,91508.83,75791.94691212705,500,2.16,3463.78,YES,,YES,,,2024-09-04,MONTHLY,TRK929478,,,,,,ACTIVE,0,,,,,,,,,2022-01-02 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS988528,CORPORATE,Sara Al-Mansouri,Sara Al-Mansouri,78419938986164,EMIRATES_ID,1992-03-07,UAE,"Building 147, Street 41",Area 9,Ajman,AJMAN,UAE,41359,+97152928445,+97150631179,sara.al-mansouri@yahoo.com,sara.al-mansouri@gmail.com,NO,,,EXPIRED,2025-01-18,LOW,ACC7310431,SAVINGS,INDIVIDUAL,SAVINGS - Sara Al-Mansouri,USD,ACTIVE,ACTIVE,2022-12-02,,2024-11-27,2024-11-30,36292.86,36195.62071993073,500,4.41,1261.43,YES,,YES,,,2024-10-11,MONTHLY,TRK303129,,,,,,ACTIVE,0,,,,,,,,,2022-12-02 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS218152,CORPORATE,Mohammed Al-Zaabi,Mohammed Al-Zaabi,78419868292580,EMIRATES_ID,1978-06-20,SYRIA,"Building 825, Street 49",Area 15,Dubai,DUBAI,UAE,16875,+97159015415,,mohammed.al-zaabi@gmail.com,,YES,,,COMPLIANT,2024-12-15,HIGH,ACC3503452,INVESTMENT,SECURITIES,INVESTMENT - Mohammed Al-Zaabi,SAR,ACTIVE,ACTIVE,2019-11-02,,2024-11-08,2024-11-18,11278.51,9968.096632748053,0,3.49,518.08,YES,,NO,,,2024-09-25,MONTHLY,TRK348636,,,,,,ACTIVE,0,,,,,,,,,2019-11-02 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS873584,INDIVIDUAL,Aisha Al-Mansouri,Aisha Al-Mansouri,78419868633480,EMIRATES_ID,1975-07-12,PAKISTAN,"Building 140, Street 30",Area 7,Sharjah,SHARJAH,UAE,36504,+97155635321,,aisha.al-mansouri@gmail.com,,YES,,,EXPIRED,2025-07-06,MEDIUM,ACC7922203,SAVINGS,MINOR,SAVINGS - Aisha Al-Mansouri,USD,ACTIVE,ACTIVE,2019-01-12,,2024-02-05,2024-03-04,97139.34,83445.83090394178,500,1.13,4058.74,YES,,YES,,,2024-01-01,QUARTERLY,TRK998602,,,,,,ACTIVE,0,,,,,,,,,2019-01-12 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS647114,INDIVIDUAL,Sara Al-Suwaidi,Sara Al-Suwaidi,78419876491114,EMIRATES_ID,1983-10-08,PAKISTAN,"Building 914, Street 38",Area 5,Dubai,AJMAN,UAE,15796,+97150672073,+97158459346,sara.al-suwaidi@gmail.com,,NO,,,EXPIRED,2026-02-15,MEDIUM,ACC9207638,SAVINGS,JOINT,SAVINGS - Sara Al-Suwaidi,USD,ACTIVE,ACTIVE,2019-02-13,,2024-07-11,2024-07-13,3393.52,3093.863338070136,500,0.55,133.27,YES,,NO,,,2024-05-27,ANNUAL,TRK195136,,,,,,ACTIVE,0,,,,,,,,,2019-02-13 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS116703,CORPORATE,Sara Al-Suwaidi,Sara Al-Suwaidi,78419857214624,EMIRATES_ID,1990-08-23,PHILIPPINES,"Building 649, Street 1",Area 3,Ajman,RAS_AL_KHAIMAH,UAE,53634,+97158907365,,sara.al-suwaidi@hotmail.com,sara.al-suwaidi@yahoo.com,YES,,,PENDING,2025-12-02,HIGH,ACC9049422,FIXED_DEPOSIT,TERM_DEPOSIT,FIXED_DEPOSIT - Sara Al-Suwaidi,EUR,ACTIVE,ACTIVE,2018-10-26,,2024-02-06,2024-03-05,17084.67,13843.92192696468,0,2.03,488.86,YES,,YES,2022-06-01,YES,2023-11-27,ANNUAL,TRK839113,,,,,,ACTIVE,0,,,,,,,,,2018-10-26 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS170260,INDIVIDUAL,Aisha Al-Shamsi,Aisha Al-Shamsi,78420044782209,EMIRATES_ID,1980-06-09,UAE,"Building 516, Street 44",Area 14,Sharjah,DUBAI,UAE,18305,+97156254777,,aisha.al-shamsi@hotmail.com,,YES,,,EXPIRED,2026-09-22,HIGH,ACC4434507,SAVINGS,MINOR,SAVINGS - Aisha Al-Shamsi,EUR,ACTIVE,ACTIVE,2015-06-26,,2024-01-03,2024-01-17,95959.45,88684.78842773747,500,3.7,4588.26,YES,,NO,,,2023-11-29,MONTHLY,TRK509660,,,,,,ACTIVE,0,,,,,,,,,2015-06-26 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS287497,INDIVIDUAL,Mohammed Al-Dhaheri,Mohammed Al-Dhaheri,78419961380679,EMIRATES_ID,1979-07-22,UAE,"Building 555, Street 9",Area 16,Sharjah,AJMAN,UAE,68177,+97150360413,,mohammed.al-dhaheri@gmail.com,,YES,,,PENDING,2026-06-14,HIGH,ACC5838090,CURRENT,INDIVIDUAL,CURRENT - Mohammed Al-Dhaheri,EUR,ACTIVE,ACTIVE,2022-03-26,,2023-12-10,2023-12-30,30016.83,27891.94596717707,500,0.0,0.0,NO,,NO,,,2023-10-12,QUARTERLY,TRK694806,,,,,,ACTIVE,0,,,,,,,,,2022-03-26 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS238364,INDIVIDUAL,Aisha Al-Kaabi,Aisha Al-Kaabi,78419915771138,EMIRATES_ID,1984-03-20,INDIA,"Building 947, Street 11",Area 18,Sharjah,ABU_DHABI,UAE,32984,+97152575047,,aisha.al-kaabi@gmail.com,,NO,,,PENDING,2024-08-09,MEDIUM,ACC6142132,SAVINGS,MINOR,SAVINGS - Aisha Al-Kaabi,USD,ACTIVE,ACTIVE,2023-05-23,,2024-07-06,2024-07-12,154065.07,140583.98327563208,500,0.64,3493.85,NO,,NO,,,2024-05-03,MONTHLY,TRK659565,,,,,,ACTIVE,0,,,,,,,,,2023-05-23 00:00:00,2024-12-01 00:00:00,SYSTEM
CUS416208,INDIVIDUAL,Sara Al-Suwaidi,Sara Al-Suwaidi,78420039512910,EMIRATES_ID,1980-11-23,EGYPT,"Building 303, Street 31",Area 10,Abu Dhabi,UMM_AL_QUWAIN,UAE,84086,+97157417300,,sara.al-suwaidi@gmail.com,sara.al-suwaidi@gmail.com,YES,,,PENDING,2026-02-10,LOW,ACC3038264,CURRENT,CORPORATE,CURRENT - Sara Al-Suwaidi,GBP,ACTIVE,ACTIVE,2022-03-03,,2024-04-10,2024-04-29,185598.35,179691.75364005967,500,0.0,0.0,NO,,NO,,,2024-03-08,ANNUAL,TRK772465,,,,,,ACTIVE,0,,,,,,,,,2022-03-03 00:00:00,2024-12-01 00:00:00,SYSTEM
